Cultivar,Samle_Number,T=1,T=3,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29,T=31,T=33,T=35,T=37,T=39,T=41,T=43,T=45,T=47,T=49,T=51,T=53,T=55,T=57,T=59,T=61,T=63,T=65,T=67,T=69,T=73,T=75,T=77,T=79,T=81,T=85,T=89,T=91,T=93,T=95,T=97,T=99,T=101,T=103,T=105,T=107,T=109,T=111,T=113,T=115,T=117,T=119,T=121,T=123,T=125,T=127
Boramchal,1 ,105.0955381,104.5639333,105.6890311,103.6876161,105.6435204,103.2393084,96.10275963,97.09103353,97.93021253,103.0331296,100.1165305,101.1588427,99.25329828,94.3445368,95.57241456,95.8319843,93.35448866,94.06269227,91.67783573,91.34756732,89.75446781,91.06074002,91.17863911,92.68299571,89.72732735,88.67560187,92.64050023,89.94241596,91.25763513,92.34326913,96.94945916,96.8078979,97.63881464,98.26030313,97.40750646,100.6732114,105.9055417,103.4842056,104.0836428,108.274129,108.71184,115.6319917,121.1887987,115.6232375,121.3204316,120.7510936,122.6520481,124.0130539,129.3222875,127.6206435,136.3110056,138.3187673,139.4253439,139.6780721,147.0501548,150.6139035,147.5370162,148.7854543,153.9459429,151.4717458,155.9866692
Boramchal,2 ,99.47054437,100.9773278,101.0045912,99.00619959,96.66784331,98.11548467,100.4510916,100.0409848,94.48926563,101.8496782,100.8618533,100.0715159,98.61099402,92.31578543,92.24776488,93.0232418,93.05879814,93.03747223,92.29365511,92.57582107,88.1972184,90.33964164,90.64577415,93.91902303,94.40385728,94.31213905,97.04689228,97.34054229,96.46329279,98.12240685,99.60065324,106.7498812,102.5589312,100.6570282,98.50565378,100.5206346,103.1209936,103.5189571,107.450072,110.2329137,113.9829287,117.9300313,121.8777023,122.5899763,124.8291922,122.5328736,128.4103581,128.6192764,138.6929291,136.7720488,139.533851,138.903473,145.9804058,146.7949413,151.9484448,157.5056098,152.4726568,153.0840138,158.3256296,154.8309531,158.0247812
Boramchal,3 ,99.66432337,96.86621712,105.073319,99.92466337,94.91482673,96.97662269,93.06028932,93.23028905,95.22978642,94.25143857,96.54024117,96.18093168,95.98690621,93.04799321,90.0545678,93.45840998,88.99241359,91.92583669,87.70037349,89.05687845,88.69950884,88.63945175,88.92184086,92.03020532,92.36141602,94.48077634,97.40568253,96.99335559,95.4457851,97.05677483,102.1755212,105.5330226,103.1659828,104.8152421,106.0703579,107.6699911,111.4079225,110.3245535,110.2826281,115.9200096,116.7376289,121.6558706,124.7572986,124.1721911,129.5048538,128.0754348,132.7900676,134.9074785,135.7137158,136.6521831,140.826566,142.7172622,146.4017486,148.1573999,148.5281777,156.4436158,155.3421498,152.2197819,152.2705297,155.9121845,156.6050434
Boramchal,4 ,99.93696498,96.38796798,104.6345574,101.2655865,98.76093005,99.86592347,97.65290924,91.79502226,95.37250041,93.43978731,94.6802627,95.67128742,93.87918048,90.13993929,88.47499568,89.35926116,91.49423089,88.97751921,89.29103346,93.22248321,92.42118861,94.20126808,92.28628583,95.23810987,96.26591736,100.7419524,101.1211711,101.2676056,102.5338113,102.5314563,106.8634972,111.8708204,107.5686137,107.9504769,107.098471,111.4365023,117.6380581,120.3952027,120.5880346,123.6743648,128.2921893,132.2301677,139.3716051,133.4502365,139.1649107,137.3651356,142.2534933,143.7643057,152.3468158,148.7745094,155.9640671,151.2837213,156.3490793,161.5695953,164.032519,171.353291,165.3927258,166.6047042,170.9447447,172.7239966,176.9824587
Dongjinbyeo,1 ,110.9718829,117.4078422,114.1475376,110.0053432,107.2556505,113.0290584,107.8497773,107.1811362,108.9487212,110.2294018,107.6908325,107.2280866,106.2869112,100.8924281,99.21398808,101.6656325,100.4282591,101.111509,97.76051239,100.3250242,98.84784022,100.561847,99.98039151,102.6130434,101.6596424,100.0171175,104.9833118,104.9626403,106.9552687,108.0346999,114.3108793,112.4707265,112.624089,109.4837091,106.2037022,107.0218104,111.1261123,107.6317312,110.2807504,111.8430867,110.0715091,114.3663841,117.1956404,113.5326801,121.1211043,119.1888354,119.7058729,120.1688157,124.0543034,123.2279196,130.644407,132.7165954,129.052358,132.8156309,140.2275798,143.181792,141.6332301,141.1654071,146.998937,145.5803329,148.9946758
Dongjinbyeo,2 ,107.9855693,113.2453231,115.0290022,109.712948,108.3164346,107.7514748,110.1113506,107.7512191,104.8101631,107.2839923,107.9841876,103.9546921,103.7871864,98.7458138,97.62493316,100.0290194,100.4760648,100.0289993,96.45477503,100.0181715,98.01341805,101.1038728,104.0678921,105.9869847,106.6919041,105.5650156,108.8333562,110.2878899,108.4838535,109.8744661,112.8394124,118.3298005,111.3906174,109.0655282,108.6002969,108.6583092,111.4501002,109.7516647,113.2357508,113.4505225,116.2731826,118.9802305,121.8644125,121.8804486,124.6149713,121.4148873,126.0550563,126.8431152,135.2104668,134.0236431,136.0745724,138.5762702,142.7013051,144.2417128,149.2626517,154.8344738,150.3081007,153.1777622,158.2546381,155.0285074,164.5517035
Dongjinbyeo,3 ,107.3318501,107.3728918,107.5591202,104.0759364,102.92109,107.3103093,102.253387,100.846519,102.1294926,105.6525345,105.1120114,103.5894676,103.1387355,98.82613992,96.25952161,96.84387084,95.70321415,97.68673625,96.2418299,98.93801727,98.45153966,99.60394944,101.0094589,105.0121769,105.7913255,106.9585768,111.5135746,111.9394003,111.0460288,111.5624356,116.6809669,119.6508472,113.5420138,113.32634,114.1351293,115.8058273,116.3758415,114.2735507,113.3078315,117.0100153,115.0135608,120.9556105,121.251939,122.7004206,127.0423929,126.8052513,130.9475576,133.1744386,133.7977783,135.2042837,140.0974196,142.7531338,145.2212632,148.9396856,149.4600726,158.7554885,158.4975028,156.3568957,158.108939,163.3860318,167.748409
Dongjinbyeo,4 ,109.2930448,106.2445708,108.6706015,105.8585887,100.5121725,103.7912552,100.3045258,100.996973,102.9512608,102.5629819,102.8157049,105.3667217,103.5917464,99.16306491,96.13672046,98.0661965,101.0015353,98.85788151,100.4716434,105.4092006,105.4826742,108.671761,108.3315244,114.1153186,115.133425,120.7248806,120.9355563,120.8721271,119.7715622,120.5768036,125.8057659,130.1656243,121.8765154,120.7679869,115.0803276,118.362226,122.5603204,122.610161,120.8090853,123.4989355,124.3593476,128.630088,139.0533763,130.3811586,135.9357885,134.897127,138.0014842,140.6182581,149.5132323,144.7252506,152.0037188,148.6582265,155.2498873,160.2659732,163.0392002,173.7500139,167.9386834,172.231026,174.3075127,176.393317,178.3397917
Daecheongbyeo,1 ,109.8227473,110.7165986,111.3269185,108.4335595,105.6364522,108.0694286,102.2043191,103.4341458,102.1258113,106.693742,101.5874681,104.6414316,104.5887888,98.63434457,98.22501148,98.02653449,97.47784946,97.41198148,96.28114255,100.453668,99.55117116,103.2337206,103.5140602,105.4393345,104.9587508,103.746347,108.2642185,106.6364219,108.3334418,111.3372309,117.6085556,117.73854,116.7711147,113.5009753,111.7004698,112.9685091,118.1440378,115.4179972,116.3369395,117.0468538,113.0709962,118.0229663,121.2623966,119.8149396,126.2970522,122.2293664,122.70219,123.7339293,127.1794738,127.2525308,136.2868622,137.9815836,136.2929599,137.4014958,143.7972273,146.6371843,142.2793188,145.0414573,149.6541016,147.7686629,149.2671033
Daecheongbyeo,2 ,99.03742515,99.98186111,101.4188204,101.0424565,103.0072996,104.4187687,105.2320432,104.5184039,101.8893083,107.3277935,105.864988,101.5609945,102.022482,99.09441191,98.16975681,99.69324135,97.90690102,99.08535274,96.59997851,98.15347784,95.01299686,95.79392368,96.18403217,98.73459929,100.7877115,102.2956074,105.0588783,106.9558226,105.6784574,108.2926726,111.6969012,114.4407259,111.2705345,108.1784672,107.5229802,110.471792,114.5270128,113.541778,117.1786611,119.2081619,124.7702534,132.3525733,134.8106913,136.4206924,141.9294606,137.5498639,141.3692411,141.9462521,152.9764768,151.2035057,151.568649,152.7558193,156.6325975,158.4378739,161.5797885,165.7870805,162.6413625,164.3595488,167.0576004,165.5631611,172.1476531
Daecheongbyeo,3 ,100.773705,103.711368,106.0527424,106.1844452,106.6123841,108.7198715,106.4458914,105.1631554,104.4724203,106.6627984,106.475618,104.147652,102.4960842,100.5131647,97.97875976,101.4404062,96.29648817,99.30736181,97.14960634,100.2071765,99.69178317,100.2080364,101.5769668,105.6180368,105.5419366,106.0170578,110.8157753,111.4502656,110.9789683,112.3915089,118.8221293,122.5847347,117.9004257,116.5432753,117.2579434,119.7289256,121.9550423,121.480322,121.3848201,126.0351155,125.2074171,129.561305,129.7476457,132.4329304,136.4389849,133.9155091,138.446168,139.8097817,142.7986602,141.605105,148.0956184,151.1094966,153.0441178,156.3117291,156.3595924,163.9474396,161.8911304,159.9703227,163.7163723,167.4450927,169.2979955
Daecheongbyeo,4 ,102.5191824,97.68578422,101.2814345,101.6904584,101.1525945,100.0913813,100.0365083,98.74187507,102.6474306,100.224159,101.4872166,103.8168824,101.1514339,98.50796084,94.21051034,95.44037068,97.6834061,96.00332161,96.21756274,99.96424677,101.3045833,103.7781413,104.0495253,109.0622251,110.2952637,116.713252,113.9689453,114.7500051,113.5449864,116.3251292,120.9270344,124.6081512,118.2072514,118.5047684,114.9735056,121.179102,123.5910913,121.6740966,123.3570897,125.7893105,128.9792003,134.1568539,143.2899684,135.1224115,142.9875415,140.4650725,145.0139558,147.7009734,157.6390519,154.0815188,160.2525306,156.3390165,162.3043112,168.2068155,168.9402257,177.5229356,171.3176641,173.6511526,175.6283423,179.1199914,182.9205473
Ilpumbyeo,1 ,104.1924247,104.6201771,111.935513,107.4737255,104.6897424,104.4483374,101.54525,101.4023711,100.6694728,100.7062036,99.74343351,103.6525061,101.9194826,98.08970126,98.6862229,98.65863281,97.81534373,97.69494647,96.6082281,97.2003746,93.98184489,95.71720393,95.40718573,97.69603245,94.998166,93.22527242,97.90375446,95.80434154,98.09117958,99.35588743,105.3249688,104.5365183,103.7711507,103.2462147,101.0636857,103.882941,109.6108013,107.4096489,108.7523483,111.7959632,110.2349326,115.6372132,116.9096762,116.6216928,121.9598128,119.4061077,120.3381834,122.0558882,125.5837826,125.2661992,133.7648996,135.1054693,134.230284,136.7038187,142.722369,146.2232245,144.2241146,146.1061179,152.161813,148.1793563,151.2653667
Ilpumbyeo,2 ,99.97293705,102.9017643,101.7398798,99.74541518,99.51423912,99.09943363,102.3712726,101.9259835,99.08741227,103.1892333,102.7892971,99.54641244,97.0624806,96.66620553,96.03182288,96.11473626,96.0828645,95.91672003,93.60731518,94.59188864,91.02367333,91.72877652,93.29385211,94.95437985,94.10373296,94.01763869,96.76614995,97.50861495,96.83168692,97.45540657,99.58405959,103.6627512,100.190163,97.4692504,97.82765078,98.4886501,101.5698191,102.962565,106.1768781,108.3062216,112.6084155,117.9373731,119.6598776,121.3392965,126.0237518,123.3707446,128.1082255,126.9058294,137.5852981,135.2032617,135.8286003,138.6232788,143.2607585,144.962462,148.4034511,151.0859914,148.5409376,153.2830318,155.7357405,154.9176736,162.7257435
Ilpumbyeo,3 ,96.39928936,92.57349828,99.54137931,98.51128353,102.9476606,102.8233669,97.75884244,97.72768832,100.2119613,101.0453336,99.68532177,99.95291385,97.67808562,94.77513906,95.89879447,99.0190957,93.73296007,97.14262915,93.61898853,93.44159501,91.34489123,89.82528626,89.8944458,91.67143177,90.71961476,89.80905493,92.45671791,90.58593478,88.6627879,88.76655626,92.59127774,94.63303283,92.2838839,92.68334262,94.5579036,97.52712819,101.1191043,98.30427925,101.168547,105.1395881,106.7209668,113.2067871,115.4476182,116.9165052,121.7125643,121.0956123,124.6730998,127.4413206,130.5219921,131.3060291,136.4327878,139.0875752,140.7911402,143.6912748,143.7522207,153.2753733,152.1006304,148.6931689,153.9196026,159.0764534,159.7514238
Ilpumbyeo,4 ,99.95372233,97.39292046,103.8469065,103.9456242,102.3885632,101.2208369,97.18475373,96.62369621,99.78953932,99.55951386,99.56738903,99.86267728,96.67154275,93.93378615,91.18905363,92.3284603,95.79197096,91.91632341,91.12147679,91.55032063,91.12088379,92.33387038,91.86181707,94.31686507,95.52850384,98.98302088,98.18928721,97.65146542,96.86026943,99.31497276,101.0275562,104.2292572,102.0798788,101.0779277,98.08172982,101.5412693,105.7052893,106.1481226,107.469918,111.8126336,116.4067414,122.0930701,132.8071757,123.6797615,131.9533392,132.9085849,140.6200169,143.6046003,152.7043297,148.9863016,157.1220748,154.5853203,160.1237572,165.7405357,166.4170015,176.5935298,171.2848117,173.1268782,175.4955991,179.0763039,184.0590931
Manguembyeo,1 ,116.1605798,113.2152807,117.7518096,112.4980424,112.5341229,111.9102785,108.9120901,108.355925,104.9792199,109.0374813,106.5399862,107.0458747,107.3942844,102.8833842,103.6971852,100.9226715,98.40140188,97.93294543,98.53393169,101.5274509,99.86889885,100.213914,99.50436127,102.7358696,101.2861164,100.2092023,105.5705402,104.174165,104.5480755,105.9807378,111.966181,111.0928466,111.5767484,109.090224,106.0015766,106.9315071,112.0033727,109.692845,110.3419052,112.5431918,111.8376433,118.7065367,120.472383,119.627288,124.6938015,122.9791863,123.5275113,127.0467107,130.5694879,129.0578924,139.0213738,140.1368341,139.7146689,142.1295824,146.4681439,150.7109885,147.8006837,150.1536634,157.0380623,156.3919583,157.7403298
Manguembyeo,2 ,109.7034927,107.8962282,112.7955901,108.1250465,107.9036243,109.1978721,109.7625666,107.7193213,101.9637705,102.4882663,104.8476287,106.1677052,104.868225,101.443727,99.16665527,99.67559961,97.96990738,101.5110418,98.06239909,98.92828149,95.56609331,97.78879997,101.1414123,103.3685006,103.7631323,102.3151774,105.9534514,107.4553904,107.4486078,107.8941152,109.5530723,113.7396048,109.6838488,105.9278553,104.3201337,105.7758639,109.1228653,108.0039128,111.0455975,112.0614248,115.0888401,119.41505,121.4359779,122.4683422,126.7664861,126.4548171,128.903523,125.7343496,137.3280951,135.979539,137.533692,139.7266531,146.8712578,147.7530966,154.7783688,157.1451329,156.1908204,160.5971721,163.6663824,162.2575707,168.6949429
Manguembyeo,3 ,105.4329724,104.5922578,114.0204484,107.2160221,105.6488368,107.9438647,105.17792,103.5837684,101.5716294,106.9966069,107.5396929,105.7746738,105.558026,99.81223691,98.96320165,101.4397831,97.21811902,99.62236684,98.34158646,100.3493597,98.75755442,98.8963484,99.86449051,104.3965381,103.7307206,105.7265633,107.3510639,107.7107767,106.7840116,108.5289431,114.246186,118.5509195,111.2810781,108.8246446,111.0685503,111.1529543,113.8906433,111.7439807,112.6710943,117.184988,114.7466365,120.7099424,123.0221193,123.806197,128.9949224,127.2171797,131.2259859,134.5976549,135.4159494,136.9625687,142.0619017,145.6255653,148.4212727,152.422578,152.4824968,161.6790281,160.188231,157.3465949,162.7414591,166.4496401,170.1736734
Manguembyeo,4 ,107.3907927,107.7711895,114.3021577,110.6426755,106.0353244,106.7506075,105.6802714,101.8205528,105.8138099,105.0479767,108.6056527,108.7448548,103.9222643,100.7233439,97.14498308,98.42294627,101.2639999,97.16693688,98.48163163,101.5983966,101.5835907,104.0818146,106.1880067,110.0411144,110.4978841,115.8488264,114.2006443,114.2733447,111.970394,113.1675968,116.9103144,118.7213606,113.9057883,110.7121579,106.2416845,108.4449937,111.2806146,110.4599338,111.6473303,114.8183793,117.4688301,124.0434564,135.1607051,126.6070747,133.7519908,134.0727838,138.8357183,143.728575,155.1516956,149.763735,156.7320061,158.7494146,162.9436381,166.8885854,170.7172247,182.5838084,177.3459287,179.4457685,182.2173992,186.3132825,190.3434171
Daeanbyeo,1 ,107.361178,108.9297992,109.8331644,108.0430266,104.7447352,107.3946578,100.4819833,105.7835512,102.8548007,108.7940535,105.1556371,105.1024295,104.0044757,99.60234761,101.2616508,99.13068402,98.062329,97.7329102,98.36220573,103.4388649,104.3789606,107.4947552,108.1646771,112.0342761,110.8000789,109.5506039,116.5466842,115.1800061,115.0827651,117.02365,125.1008632,122.4390629,121.703171,117.9634446,115.9325599,115.5499335,119.1922796,116.6398528,117.9950819,118.9506702,118.0054528,125.7348286,127.4660649,126.3495937,133.7706873,129.9318979,132.8509354,134.4437639,138.3921694,138.1525156,146.8342568,146.5847372,145.8611226,149.1450094,153.8188889,156.2210271,154.2157048,156.5422942,161.7283868,158.9716264,162.6170682
Daeanbyeo,2 ,104.0901986,108.855515,107.8204303,109.6378318,103.5722501,103.476233,104.0475402,106.9430445,100.7901625,105.0946282,104.9896975,104.8209002,103.4540359,101.3029365,99.30143499,99.40223354,95.75565433,98.31723643,97.18842646,102.5245766,99.83661555,103.858245,106.1598289,110.0024911,111.3469305,111.7218541,116.1021044,116.4577172,115.2135616,117.1079927,120.5442848,122.8878008,115.2339145,115.2580225,113.0758756,112.9646539,117.0123664,114.9060751,116.3652755,117.0141809,121.4539442,125.091546,129.3311641,130.1186017,134.5139625,132.0218664,134.3122778,131.6399215,143.1365329,143.0748191,143.7557901,146.844002,152.5360847,153.7283713,158.8913543,162.4445382,160.9625335,163.5159813,167.1989254,167.6568796,173.2497949
Daeanbyeo,3 ,101.1157188,101.8222785,105.8903107,104.7686655,103.5521443,105.6056319,102.6566599,102.2524119,100.444377,107.6206395,106.8638647,105.2702112,104.6468629,98.92842922,96.54081759,98.6609294,93.52853135,98.89255258,100.1149821,106.1516156,106.0610368,106.6824573,109.0288554,114.0613622,113.6032214,115.139862,116.9710529,118.8188433,118.4320476,119.9150622,124.5877078,128.9514941,121.6110404,119.3961223,120.8606546,121.7898595,124.7730531,121.2781491,123.118164,127.0373632,124.2854831,131.1872311,133.1809918,135.4689478,138.7969277,136.8595459,140.1203917,143.8556891,146.9842657,146.8662936,152.2801508,156.023511,161.3220401,164.0569592,161.8056785,172.8472361,172.4930282,168.9036461,175.3541379,179.0888022,182.13255
Daeanbyeo,4 ,102.0156225,102.9332611,103.9328453,105.4918099,98.98831649,103.5748618,99.58441939,98.7171846,101.5290583,103.0922146,102.1995212,103.3609661,98.86667588,98.65844893,96.43744955,96.26288906,97.9329461,95.70896721,98.78014716,102.7883029,103.9782902,105.8999471,109.1217314,114.4006975,117.1283405,121.7790612,118.5503067,121.6942322,119.190036,120.744111,126.487815,128.5622797,123.4356499,120.4120417,115.2725358,119.8733496,122.3555504,120.2994273,121.4934649,124.2888836,125.1326557,130.4961679,143.0044334,133.8998264,140.0122186,139.3455576,144.0057531,149.5989971,165.8704333,160.2972229,169.1316172,172.8564245,179.2693824,181.8915126,186.870739,197.1340682,191.515274,193.5018736,194.7189061,198.095183,199.8824715
Hwasinbyeo,1 ,114.4697414,115.1559021,116.2028202,110.1448381,107.4287084,109.4545767,102.9719478,106.0968391,104.955679,107.8913391,105.7114282,105.1775274,103.7914756,100.9850472,100.8205815,98.99684365,98.10896965,99.3383981,96.86223992,98.71861149,97.36801694,100.2814014,101.1624416,102.8889047,101.9340555,101.2078365,106.4696228,106.9872294,106.8952744,109.9100598,116.1708958,116.1315249,114.8656297,112.5491341,109.1837482,108.1682776,113.3295915,110.1467394,111.3853212,113.2606325,112.2347724,117.7556495,120.7051501,119.2877714,125.0872063,121.4537538,123.8607997,125.3116164,129.2464114,130.0031141,137.4847302,137.0424079,138.1402484,138.6746413,144.9046721,148.1711637,143.7496324,148.5363369,153.2275557,150.5615037,157.0270567
Hwasinbyeo,2 ,106.5406513,109.0860879,111.5586806,113.4156936,104.5952493,102.6317808,104.3350582,105.5738181,103.3454351,105.9761297,104.3462919,103.0546243,102.026955,98.48716765,98.99682242,100.7194454,99.26699629,101.0154097,96.57176169,100.4904423,97.2596748,100.5075457,101.9166479,103.7699855,105.1586352,105.7535196,110.1610706,111.0609172,108.1884926,110.7799628,113.4218912,117.3997665,110.5405052,109.0230847,104.037934,106.4288169,108.8284089,106.8858665,108.2947266,110.3299549,112.8061028,117.2163251,119.3282427,119.6175079,124.9995723,125.0342218,126.5170506,126.3669516,136.3415109,135.7313279,137.8119933,142.3384949,147.9520161,152.5839879,157.2445263,161.6779763,160.3980449,164.9826351,168.366154,171.347868,173.7705325
Hwasinbyeo,3 ,105.7926584,105.222693,110.5209793,110.0370051,106.9997769,107.782189,102.9805635,103.3711922,102.4674236,107.0525174,106.2538194,102.5807293,102.7550308,97.78940376,95.87930998,98.64530511,93.68125273,97.49888528,96.17983426,98.98761764,97.39669981,97.8676692,99.48693196,104.3468393,104.3838839,106.1490084,110.1518722,110.6336959,110.658007,111.1905857,117.5880727,120.1211164,115.1918622,114.302627,113.6859252,116.8806347,119.5831322,117.6094915,119.236918,124.1219278,124.4968962,131.2071292,130.8855165,135.8740722,141.461705,139.5151294,145.087805,148.1357168,155.6992102,153.2865802,161.5053955,164.5110572,170.7312841,173.118504,169.7433366,182.665395,181.469624,179.7181681,181.8846466,186.2638114,187.9432274
Hwasinbyeo,4 ,107.5662681,104.0935457,110.3195167,109.4805444,102.1473169,103.662272,103.4289483,102.733922,104.8126502,105.1908837,104.445785,105.6080784,99.60167489,101.1932483,96.55891405,97.22414814,98.60122253,96.81849389,96.90664893,98.31245802,97.86632161,100.5360092,102.9830327,104.9083293,106.3800302,110.154476,110.1286537,112.8513771,111.8874584,113.0975694,117.6267663,121.323815,116.6474642,114.2732136,108.793938,113.194501,117.018557,115.1533639,118.4145291,120.678162,122.9119362,127.909646,140.6723933,133.3229418,139.9287006,140.6139869,146.2638456,151.6095609,167.1550192,163.6879512,169.8668655,172.4188445,174.5922796,179.3447828,183.5520645,192.5727222,188.257634,189.6561889,190.8065133,192.7529375,194.90186
Daesanbyeo,1 ,108.0096556,112.4699149,113.2878607,108.1721093,105.463778,110.0981022,102.2020476,106.4015069,105.933978,110.1061156,108.2938086,107.3226561,107.8545668,103.3607909,102.2273959,101.7247646,99.90626244,98.75986705,98.23738514,102.7247646,102.1622731,104.6123127,105.7357943,105.5912117,105.7801116,105.4604352,110.465923,110.3128456,111.0249342,112.013656,117.6547162,116.6411319,114.8874276,112.4577809,109.032847,109.6537426,115.6203422,112.4536231,115.0045955,116.7520355,114.9363284,121.2196634,124.501408,121.2376997,126.2532168,123.7523253,126.7759629,129.8374588,133.6500735,133.4168654,139.5079522,141.2087708,142.8719651,143.1718753,150.4613543,154.7199241,150.7717058,155.5981435,160.3296398,158.9755141,163.5030267
Daesanbyeo,2 ,108.6356656,111.3919848,111.0445221,109.628323,107.2419474,105.7622241,106.2172614,104.0793481,101.5634575,104.8149138,102.4599867,104.8635222,102.5302471,99.04039496,99.41681958,99.12558957,95.09871871,98.0176905,95.55445136,99.82826554,96.75059492,99.89553768,100.9402002,103.9522484,104.3603765,105.2299231,109.0321223,110.6883687,107.9440074,110.662138,113.2474073,118.2273429,111.355375,110.4550698,107.6339552,108.9673182,112.5246959,109.8220302,111.9096801,114.2805646,117.3829975,122.0879189,126.3702978,126.7552059,131.3541781,129.1499979,131.9338595,131.6120961,140.9696594,141.4439333,142.44656,147.9182349,152.2169765,155.2647306,159.9585483,164.6494228,164.511588,165.795423,171.3091191,172.5035601,176.7048659
Daesanbyeo,3 ,104.9390842,105.7003647,109.0673481,108.5721461,106.4229474,107.809564,103.0908806,103.2443464,104.3490881,109.1436794,109.977781,107.3437223,106.9735837,102.614145,100.4324006,101.8636268,98.31037704,99.42723614,97.11995346,101.5043098,100.4725148,99.78164348,100.0285396,105.4379366,103.543611,104.5740615,108.9777319,111.080513,109.4826111,111.0837654,114.7892603,117.9154768,112.318762,111.9339745,111.7908507,113.8958962,116.0301297,113.2924117,114.9447261,117.8208898,118.7297477,127.2486106,132.0963389,133.3778586,138.5689434,135.7056957,141.7239785,146.4789107,154.8607236,155.1839507,161.8129386,167.9637849,172.6019954,176.4694795,174.9218476,187.1759992,185.2214039,182.4709614,188.3335886,192.528714,194.0060076
Daesanbyeo,4 ,106.9231367,101.6653101,101.9092873,104.2595864,102.8646647,103.5080531,99.23728855,96.48019936,104.615481,101.7659412,104.0466511,107.1571005,101.6200495,100.7833802,97.4096311,98.00625944,99.38300096,96.00794812,99.17547814,102.5021882,101.8592048,103.7339967,104.5144285,108.7578925,110.8704616,115.99302,115.8276342,118.1831465,118.0001264,117.7353531,124.0875676,128.3190577,123.3691322,121.3627633,116.1803363,121.5738393,123.7501471,121.4007812,122.7024889,125.3022472,123.8806597,128.3678386,140.8932922,130.3327433,136.444789,136.4519713,140.0535208,142.6611868,155.2647342,151.285165,157.6336389,160.0142716,163.2192992,171.5197086,175.1519961,186.0660845,180.3011859,181.0751565,185.7127315,188.5782852,192.8570705
Heugnambyeo,1 ,100.774329,103.5404556,103.3653721,103.8807452,100.5858711,106.1095839,96.85497193,98.62840672,96.60231892,99.08790548,96.1442966,95.6418526,95.62762962,91.44525975,89.68471433,89.10154929,89.260613,90.38426094,89.96695811,93.41813601,93.05551275,95.17765509,96.63315435,98.35238623,98.71487269,98.99050135,102.9523418,104.5753931,105.6436306,107.9953989,114.7263947,115.8158073,115.1622577,114.251715,109.7915634,112.3675071,118.2291242,117.3264793,117.5649235,120.8783402,118.5888174,124.8636029,128.6124109,125.1816631,132.6043522,128.227111,131.2869594,133.7067546,139.4787293,141.2960765,147.8403831,149.2411359,152.9978282,154.8816698,160.4199822,166.2440289,159.8624348,164.2977176,170.4078652,166.8380651,170.9501124
Heugnambyeo,2 ,101.1368474,106.7271692,103.5352434,104.0015672,99.34067568,99.6568693,102.4589589,100.539822,95.51674837,95.99042611,95.25313966,97.38801808,97.87339323,92.94539629,91.667387,91.89740122,88.96240641,91.23828258,91.04207801,94.59101613,91.7816118,96.66435142,98.62824594,101.5203904,100.0931854,105.0373191,106.8894453,109.2646501,108.0211814,110.055348,116.7142282,120.6687323,113.1746122,112.2859182,109.7328383,114.4008894,117.8389317,115.4663745,119.3438565,120.7686203,122.7167129,129.1108311,133.3547458,134.7768952,142.5572223,142.8148181,146.5137818,147.0511847,157.1454682,157.1869181,160.548104,164.616954,166.9234185,168.5901538,171.3550022,177.2995538,175.3456174,175.1949031,181.0850355,183.1820837,187.832565
Heugnambyeo,3 ,102.8167719,96.238681,104.0448539,98.99183536,99.194818,100.4374275,96.14275505,95.51803183,93.68820046,96.37111712,96.18167078,97.4375646,98.52099462,92.56461,88.9309741,93.42027466,91.47973027,94.62666818,93.87623299,97.76899068,97.23813775,98.56528759,100.4785785,104.7008305,104.6522173,104.8921462,110.7760151,112.1554512,110.847006,114.5036575,117.8121975,123.8149063,116.6739421,114.7607777,114.8247994,117.8978783,119.9709063,118.9777942,118.3804839,123.1462333,124.5505677,132.2864667,136.9736539,141.7797591,145.7141159,145.9429968,152.827251,155.6452833,161.2359376,159.6778261,165.5941303,170.659708,172.9775842,175.3777118,173.3889223,183.7089273,182.5943163,179.1228003,183.0268729,185.6947658,189.9013278
Heugnambyeo,4 ,104.2037873,100.2696016,104.2609874,100.0715934,98.12923442,99.66287156,96.24603787,93.93107112,96.71035925,93.55446083,95.2675113,98.11899641,94.25250054,90.82641808,87.78740768,87.97040238,91.16143042,90.02792943,92.54161127,95.65625658,97.67280529,100.7387499,102.1134235,107.3507746,109.5751901,116.5991834,113.2570796,116.6722343,116.3891635,116.7144676,122.9045477,127.1992095,121.5317113,119.5323385,115.93209,119.3412045,121.6507683,121.8352156,121.0486852,124.5590123,125.6884776,132.2976761,143.7826579,135.9827264,144.3766483,145.3961811,148.5531102,150.3720841,164.1868261,157.4878584,162.6019275,163.7534309,165.3620792,173.374838,175.6926763,184.737153,180.3668191,181.4301944,182.2487039,186.2334088,189.8302541
